id,overall
11586,5.0
11587,5.0
11588,4.0
11589,4.0
11590,4.0
11591,3.0
11592,5.0
11593,5.0
11594,5.0
11595,5.0
11596,5.0
11597,4.0
11598,3.0
11599,5.0
11600,5.0
11601,4.0
11602,1.0
11603,5.0
11604,5.0
11605,5.0
11606,5.0
11607,5.0
11608,5.0
11609,4.0
11610,4.0
11611,5.0
11612,5.0
11613,5.0
11614,3.0
11615,5.0
11616,5.0
11617,5.0
11618,5.0
11619,5.0
11620,5.0
11621,5.0
11622,5.0
11623,5.0
11624,5.0
11625,5.0
11626,5.0
11627,5.0
11628,5.0
11629,5.0
11630,5.0
11631,5.0
11632,5.0
11633,5.0
11634,5.0
11635,5.0
11636,5.0
11637,5.0
11638,5.0
11639,5.0
11640,5.0
11641,5.0
11642,5.0
11643,1.0
11644,5.0
11645,5.0
11646,5.0
11647,5.0
11648,3.0
11649,3.0
11650,5.0
11651,5.0
11652,3.0
11653,5.0
11654,3.0
11655,5.0
11656,5.0
11657,3.0
11658,5.0
11659,5.0
11660,5.0
11661,4.0
11662,5.0
11663,5.0
11664,5.0
11665,5.0
11666,5.0
11667,5.0
11668,5.0
11669,5.0
11670,5.0
11671,5.0
11672,5.0
11673,5.0
11674,5.0
11675,5.0
11676,5.0
11677,5.0
11678,5.0
11679,5.0
11680,5.0
11681,5.0
11682,5.0
11683,5.0
11684,5.0
11685,5.0
11686,5.0
11687,5.0
11688,4.0
11689,4.0
11690,5.0
11691,5.0
11692,5.0
11693,3.0
11694,5.0
11695,5.0
11696,5.0
11697,5.0
11698,5.0
11699,5.0
11700,5.0
11701,5.0
11702,5.0
11703,5.0
11704,5.0
11705,5.0
11706,5.0
11707,3.0
11708,4.0
11709,5.0
11710,5.0
11711,5.0
11712,4.0
11713,5.0
11714,5.0
11715,5.0
11716,5.0
11717,5.0
11718,5.0
11719,5.0
11720,4.0
11721,5.0
11722,5.0
11723,4.0
11724,5.0
11725,5.0
11726,5.0
11727,5.0
11728,5.0
11729,5.0
11730,5.0
11731,5.0
11732,4.0
11733,5.0
11734,5.0
11735,5.0
11736,5.0
11737,1.0
11738,5.0
11739,5.0
11740,4.0
11741,4.0
11742,5.0
11743,5.0
11744,4.0
11745,4.0
11746,5.0
11747,5.0
11748,5.0
11749,5.0
11750,5.0
11751,5.0
11752,5.0
11753,5.0
11754,5.0
11755,5.0
11756,5.0
11757,5.0
11758,4.0
11759,5.0
11760,5.0
11761,5.0
11762,5.0
11763,5.0
11764,5.0
11765,5.0
11766,2.0
11767,5.0
11768,4.0
11769,5.0
11770,5.0
11771,4.0
11772,5.0
11773,5.0
11774,5.0
11775,4.0
11776,5.0
11777,5.0
11778,5.0
11779,5.0
11780,5.0
11781,5.0
11782,5.0
11783,5.0
11784,5.0
11785,5.0
11786,5.0
11787,5.0
11788,5.0
11789,5.0
11790,5.0
11791,5.0
11792,1.0
11793,5.0
11794,5.0
11795,5.0
11796,3.0
11797,5.0
11798,3.0
11799,5.0
11800,3.0
11801,5.0
11802,3.0
11803,5.0
11804,4.0
11805,5.0
11806,5.0
11807,4.0
11808,4.0
11809,5.0
11810,5.0
11811,4.0
11812,5.0
11813,5.0
11814,5.0
11815,5.0
11816,5.0
11817,3.0
11818,5.0
11819,5.0
11820,5.0
11821,5.0
11822,5.0
11823,4.0
11824,4.0
11825,5.0
11826,5.0
11827,5.0
11828,5.0
11829,5.0
11830,5.0
11831,2.0
11832,3.0
11833,5.0
11834,5.0
11835,5.0
11836,5.0
11837,5.0
11838,1.0
11839,5.0
11840,5.0
11841,5.0
11842,5.0
11843,4.0
11844,5.0
11845,5.0
11846,5.0
11847,3.0
11848,5.0
11849,5.0
11850,5.0
11851,5.0
11852,1.0
11853,5.0
11854,5.0
11855,1.0
11856,4.0
11857,5.0
11858,4.0
11859,5.0
11860,5.0
11861,4.0
11862,5.0
11863,5.0
11864,5.0
11865,5.0
11866,5.0
11867,5.0
11868,5.0
11869,3.0
11870,5.0
11871,5.0
11872,5.0
11873,1.0
11874,5.0
11875,5.0
11876,5.0
11877,5.0
11878,4.0
11879,3.0
11880,5.0
11881,5.0
11882,5.0
11883,1.0
11884,3.0
11885,5.0
11886,5.0
11887,5.0
11888,2.0
11889,5.0
11890,5.0
11891,5.0
11892,4.0
11893,4.0
11894,5.0
11895,5.0
11896,4.0
11897,4.0
11898,5.0
11899,5.0
11900,5.0
11901,5.0
11902,1.0
11903,5.0
11904,5.0
11905,4.0
11906,5.0
11907,5.0
11908,5.0
11909,5.0
11910,5.0
11911,5.0
11912,5.0
11913,5.0
11914,5.0
11915,1.0
11916,5.0
11917,5.0
11918,5.0
11919,5.0
11920,5.0
11921,5.0
11922,5.0
11923,3.0
11924,5.0
11925,5.0
11926,5.0
11927,5.0
11928,5.0
11929,5.0
11930,5.0
11931,3.0
11932,5.0
11933,5.0
11934,5.0
11935,2.0
11936,3.0
11937,5.0
11938,5.0
11939,2.0
11940,5.0
11941,5.0
11942,5.0
11943,5.0
11944,5.0
11945,5.0
11946,4.0
11947,5.0
11948,5.0
11949,5.0
11950,1.0
11951,5.0
11952,5.0
11953,4.0
11954,5.0
11955,3.0
11956,4.0
11957,2.0
11958,3.0
11959,5.0
11960,5.0
11961,5.0
11962,3.0
11963,5.0
11964,5.0
11965,5.0
11966,5.0
11967,1.0
11968,5.0
11969,5.0
11970,5.0
11971,3.0
11972,3.0
11973,5.0
11974,5.0
11975,5.0
11976,5.0
11977,5.0
11978,5.0
11979,5.0
11980,3.0
11981,4.0
11982,5.0
11983,5.0
11984,5.0
11985,4.0
11986,5.0
11987,5.0
11988,5.0
11989,5.0
11990,4.0
11991,5.0
11992,5.0
11993,5.0
11994,5.0
11995,5.0
11996,2.0
11997,5.0
11998,3.0
11999,4.0
12000,4.0
12001,5.0
12002,5.0
12003,5.0
12004,5.0
12005,5.0
12006,5.0
12007,5.0
12008,5.0
12009,5.0
12010,5.0
12011,2.0
12012,4.0
12013,4.0
12014,5.0
12015,5.0
12016,1.0
12017,5.0
12018,5.0
12019,5.0
12020,5.0
12021,5.0
12022,5.0
12023,3.0
12024,5.0
12025,5.0
12026,4.0
12027,5.0
12028,5.0
12029,4.0
12030,5.0
12031,5.0
12032,5.0
12033,5.0
12034,5.0
12035,4.0
12036,5.0
12037,5.0
12038,5.0
12039,1.0
12040,5.0
12041,5.0
12042,5.0
12043,2.0
12044,2.0
12045,1.0
12046,5.0
12047,5.0
12048,5.0
12049,5.0
12050,5.0
12051,5.0
12052,5.0
12053,5.0
12054,1.0
12055,5.0
12056,5.0
12057,5.0
12058,5.0
12059,5.0
12060,5.0
12061,5.0
12062,5.0
12063,5.0
12064,4.0
12065,5.0
12066,4.0
12067,5.0
12068,5.0
12069,5.0
12070,5.0
12071,5.0
12072,5.0
12073,4.0
12074,5.0
12075,4.0
12076,5.0
12077,5.0
12078,5.0
12079,4.0
12080,5.0
12081,5.0
12082,5.0
12083,5.0
12084,5.0
12085,4.0
12086,4.0
12087,5.0
12088,5.0
12089,5.0
12090,5.0
12091,5.0
12092,4.0
12093,5.0
12094,5.0
12095,5.0
12096,5.0
12097,5.0
12098,5.0
12099,5.0
12100,5.0
12101,5.0
12102,4.0
12103,5.0
12104,1.0
12105,2.0
12106,5.0
12107,5.0
12108,4.0
12109,5.0
12110,5.0
12111,5.0
12112,4.0
12113,5.0
12114,5.0
12115,5.0
12116,5.0
12117,4.0
12118,5.0
12119,2.0
12120,5.0
12121,5.0
12122,5.0
12123,5.0
12124,5.0
12125,4.0
12126,5.0
12127,5.0
12128,5.0
12129,5.0
12130,1.0
12131,1.0
12132,5.0
12133,5.0
12134,1.0
12135,4.0
12136,5.0
12137,5.0
12138,5.0
12139,5.0
12140,5.0
12141,5.0
12142,5.0
12143,5.0
12144,5.0
12145,5.0
12146,5.0
12147,5.0
12148,5.0
12149,5.0
12150,3.0
12151,5.0
12152,5.0
12153,5.0
12154,5.0
12155,5.0
12156,3.0
12157,5.0
12158,5.0
12159,5.0
12160,5.0
12161,5.0
12162,5.0
12163,5.0
12164,5.0
12165,4.0
12166,5.0
12167,5.0
12168,5.0
12169,5.0
12170,5.0
12171,5.0
12172,4.0
12173,4.0
12174,5.0
12175,5.0
12176,5.0
12177,5.0
12178,5.0
12179,5.0
12180,5.0
12181,5.0
12182,5.0
12183,5.0
12184,5.0
12185,5.0
12186,1.0
12187,4.0
12188,4.0
12189,5.0
12190,3.0
12191,5.0
12192,3.0
12193,5.0
12194,5.0
12195,5.0
12196,5.0
12197,5.0
12198,5.0
12199,5.0
12200,5.0
12201,5.0
12202,5.0
12203,5.0
12204,5.0
12205,5.0
12206,5.0
12207,5.0
12208,5.0
12209,5.0
12210,5.0
12211,5.0
12212,5.0
12213,4.0
12214,5.0
12215,5.0
12216,5.0
12217,1.0
12218,5.0
12219,4.0
12220,5.0
12221,5.0
12222,5.0
12223,5.0
12224,5.0
12225,5.0
12226,5.0
12227,5.0
12228,5.0
12229,5.0
12230,5.0
12231,5.0
12232,5.0
12233,5.0
12234,5.0
12235,5.0
12236,5.0
12237,5.0
12238,3.0
12239,5.0
12240,5.0
12241,5.0
12242,4.0
12243,5.0
12244,5.0
12245,5.0
12246,5.0
12247,5.0
12248,5.0
12249,5.0
12250,5.0
12251,5.0
12252,5.0
12253,5.0
12254,4.0
12255,5.0
12256,5.0
12257,5.0
12258,3.0
12259,5.0
12260,5.0
12261,2.0
12262,5.0
12263,5.0
12264,5.0
12265,5.0
12266,5.0
12267,5.0
12268,5.0
12269,5.0
12270,5.0
12271,3.0
12272,5.0
12273,4.0
12274,5.0
12275,5.0
12276,5.0
12277,3.0
12278,5.0
12279,5.0
12280,5.0
12281,5.0
12282,5.0
12283,4.0
12284,5.0
12285,4.0
12286,5.0
12287,5.0
12288,4.0
12289,5.0
12290,4.0
12291,5.0
12292,5.0
12293,5.0
12294,5.0
12295,5.0
12296,5.0
12297,5.0
12298,5.0
12299,4.0
12300,1.0
12301,5.0
12302,5.0
12303,5.0
12304,5.0
12305,4.0
12306,5.0
12307,2.0
12308,5.0
12309,5.0
12310,5.0
12311,5.0
12312,3.0
12313,5.0
12314,5.0
12315,5.0
12316,5.0
12317,5.0
12318,5.0
12319,5.0
12320,1.0
12321,5.0
12322,4.0
12323,5.0
12324,5.0
12325,5.0
12326,5.0
12327,5.0
12328,5.0
12329,5.0
12330,5.0
12331,5.0
12332,5.0
12333,5.0
12334,5.0
12335,5.0
12336,2.0
12337,5.0
12338,5.0
12339,4.0
12340,5.0
12341,5.0
12342,5.0
12343,3.0
12344,5.0
12345,4.0
12346,5.0
12347,5.0
12348,4.0
12349,5.0
12350,5.0
12351,5.0
12352,5.0
12353,5.0
12354,5.0
12355,5.0
12356,5.0
12357,5.0
12358,5.0
12359,4.0
12360,5.0
12361,5.0
12362,5.0
12363,5.0
12364,5.0
12365,4.0
12366,5.0
12367,5.0
12368,1.0
12369,5.0
12370,5.0
12371,4.0
12372,4.0
12373,5.0
12374,5.0
12375,5.0
12376,5.0
12377,5.0
12378,5.0
12379,5.0
12380,5.0
12381,5.0
12382,5.0
12383,5.0
12384,5.0
12385,5.0
12386,5.0
12387,5.0
12388,5.0
12389,5.0
12390,5.0
12391,5.0
12392,1.0
12393,5.0
12394,5.0
12395,5.0
12396,5.0
12397,5.0
12398,5.0
12399,5.0
12400,5.0
12401,5.0
12402,5.0
12403,5.0
12404,5.0
12405,5.0
12406,5.0
12407,5.0
12408,5.0
12409,5.0
12410,5.0
12411,5.0
12412,5.0
12413,5.0
12414,5.0
12415,5.0
12416,5.0
12417,5.0
12418,4.0
12419,5.0
12420,5.0
12421,5.0
12422,4.0
12423,5.0
12424,1.0
12425,3.0
12426,3.0
12427,5.0
12428,5.0
12429,2.0
12430,5.0
12431,5.0
12432,5.0
12433,5.0
12434,5.0
12435,5.0
12436,5.0
12437,5.0
12438,5.0
12439,5.0
12440,5.0
12441,5.0
12442,4.0
12443,5.0
12444,3.0
12445,5.0
12446,5.0
12447,5.0
12448,1.0
12449,5.0
12450,5.0
12451,4.0
12452,3.0
12453,5.0
12454,5.0
12455,5.0
12456,5.0
12457,5.0
12458,5.0
12459,5.0
12460,5.0
12461,5.0
12462,5.0
12463,5.0
12464,5.0
12465,5.0
12466,5.0
12467,5.0
12468,2.0
12469,5.0
12470,5.0
12471,4.0
12472,4.0
12473,4.0
12474,5.0
12475,5.0
12476,5.0
12477,5.0
12478,5.0
12479,5.0
12480,5.0
12481,5.0
12482,5.0
12483,5.0
12484,5.0
12485,5.0
12486,5.0
12487,5.0
12488,5.0
12489,3.0
12490,3.0
12491,3.0
12492,1.0
12493,5.0
12494,5.0
12495,5.0
12496,3.0
12497,5.0
12498,5.0
12499,5.0
12500,3.0
12501,3.0
12502,5.0
12503,5.0
12504,5.0
12505,5.0
12506,5.0
12507,5.0
12508,5.0
12509,5.0
12510,5.0
12511,5.0
12512,5.0
12513,5.0
12514,5.0
12515,5.0
12516,5.0
12517,5.0
12518,5.0
12519,5.0
12520,5.0
12521,4.0
12522,5.0
12523,5.0
12524,5.0
12525,5.0
12526,4.0
12527,2.0
12528,5.0
12529,5.0
12530,5.0
12531,5.0
12532,5.0
12533,5.0
12534,2.0
12535,5.0
12536,5.0
12537,5.0
12538,5.0
12539,4.0
12540,1.0
12541,5.0
12542,5.0
12543,5.0
12544,1.0
12545,5.0
12546,5.0
12547,5.0
12548,4.0
12549,5.0
12550,5.0
12551,5.0
12552,5.0
12553,5.0
12554,5.0
12555,5.0
12556,5.0
12557,5.0
12558,5.0
12559,5.0
12560,5.0
12561,5.0
12562,5.0
12563,5.0
12564,5.0
12565,5.0
12566,3.0
12567,5.0
12568,5.0
12569,5.0
12570,5.0
12571,5.0
12572,5.0
12573,5.0
12574,5.0
12575,5.0
12576,5.0
12577,5.0
12578,5.0
12579,5.0
12580,5.0
12581,5.0
12582,5.0
12583,5.0
12584,2.0
12585,5.0
12586,5.0
12587,5.0
12588,5.0
12589,5.0
12590,5.0
12591,5.0
12592,5.0
12593,5.0
12594,5.0
12595,5.0
12596,5.0
12597,5.0
12598,4.0
12599,5.0
12600,5.0
12601,5.0
12602,5.0
12603,5.0
12604,5.0
12605,5.0
12606,5.0
12607,5.0
12608,5.0
12609,5.0
12610,5.0
12611,5.0
12612,5.0
12613,4.0
12614,5.0
12615,5.0
12616,5.0
12617,1.0
12618,5.0
12619,5.0
12620,5.0
12621,4.0
12622,4.0
12623,1.0
12624,5.0
12625,5.0
12626,3.0
12627,5.0
12628,5.0
12629,5.0
12630,5.0
12631,5.0
12632,5.0
12633,5.0
12634,5.0
12635,5.0
12636,5.0
12637,5.0
12638,5.0
12639,5.0
12640,5.0
12641,5.0
12642,5.0
12643,4.0
12644,5.0
12645,5.0
12646,5.0
12647,5.0
12648,4.0
12649,5.0
12650,4.0
12651,5.0
12652,5.0
12653,5.0
12654,5.0
12655,5.0
12656,4.0
12657,5.0
12658,5.0
12659,5.0
12660,5.0
12661,5.0
12662,5.0
12663,5.0
12664,5.0
12665,4.0
12666,5.0
12667,3.0
12668,5.0
12669,5.0
12670,5.0
12671,5.0
12672,5.0
12673,5.0
12674,5.0
12675,5.0
12676,5.0
12677,5.0
12678,5.0
12679,3.0
12680,5.0
12681,5.0
12682,5.0
12683,5.0
12684,5.0
12685,5.0
12686,5.0
12687,5.0
12688,4.0
12689,5.0
12690,4.0
12691,5.0
12692,4.0
12693,4.0
12694,5.0
12695,5.0
12696,5.0
12697,3.0
12698,5.0
12699,5.0
12700,5.0
12701,5.0
12702,5.0
12703,5.0
12704,5.0
12705,3.0
12706,5.0
12707,5.0
12708,5.0
12709,4.0
12710,5.0
12711,5.0
12712,5.0
12713,4.0
12714,5.0
12715,5.0
12716,3.0
12717,5.0
12718,5.0
12719,5.0
12720,5.0
12721,5.0
12722,5.0
12723,5.0
12724,4.0
12725,4.0
12726,3.0
12727,5.0
12728,5.0
12729,4.0
12730,5.0
12731,5.0
12732,2.0
12733,5.0
12734,5.0
12735,5.0
12736,5.0
12737,5.0
12738,5.0
12739,5.0
12740,5.0
12741,5.0
12742,5.0
12743,5.0
12744,5.0
12745,5.0
12746,5.0
12747,4.0
12748,4.0
12749,5.0
12750,5.0
12751,5.0
12752,5.0
12753,5.0
12754,5.0
12755,4.0
12756,5.0
12757,5.0
12758,5.0
12759,4.0
12760,5.0
12761,4.0
12762,5.0
12763,5.0
12764,5.0
12765,4.0
12766,5.0
12767,5.0
12768,5.0
12769,3.0
12770,5.0
12771,5.0
12772,5.0
12773,5.0
12774,2.0
12775,5.0
12776,5.0
12777,4.0
12778,5.0
12779,5.0
12780,5.0
12781,4.0
12782,5.0
12783,5.0
12784,5.0
12785,5.0
12786,5.0
12787,5.0
12788,4.0
12789,2.0
12790,5.0
12791,2.0
12792,3.0
12793,5.0
12794,5.0
12795,5.0
12796,4.0
12797,5.0
12798,5.0
12799,5.0
12800,4.0
12801,5.0
12802,5.0
12803,5.0
12804,2.0
12805,5.0
12806,5.0
12807,5.0
12808,5.0
12809,5.0
12810,5.0
12811,1.0
12812,3.0
12813,5.0
12814,5.0
12815,4.0
12816,4.0
12817,5.0
12818,3.0
12819,5.0
12820,5.0
12821,5.0
12822,5.0
12823,5.0
12824,5.0
12825,5.0
12826,4.0
12827,5.0
12828,5.0
12829,3.0
12830,5.0
12831,5.0
12832,5.0
12833,5.0
12834,5.0
12835,5.0
12836,5.0
12837,5.0
12838,2.0
12839,5.0
12840,5.0
12841,5.0
12842,5.0
12843,5.0
12844,5.0
12845,5.0
12846,5.0
12847,5.0
12848,1.0
12849,5.0
12850,5.0
12851,5.0
12852,4.0
12853,5.0
12854,5.0
12855,5.0
12856,4.0
12857,5.0
12858,5.0
12859,5.0
12860,5.0
12861,5.0
12862,5.0
12863,1.0
12864,5.0
12865,5.0
12866,5.0
12867,5.0
12868,5.0
12869,5.0
12870,5.0
12871,4.0
12872,5.0
12873,5.0
12874,5.0
12875,5.0
12876,5.0
12877,5.0
12878,3.0
12879,5.0
12880,5.0
12881,4.0
12882,5.0
12883,5.0
12884,5.0
12885,5.0
12886,5.0
12887,5.0
12888,2.0
12889,2.0
12890,5.0
12891,4.0
12892,5.0
12893,5.0
12894,5.0
12895,5.0
12896,5.0
12897,5.0
12898,5.0
12899,5.0
12900,5.0
12901,5.0
12902,5.0
12903,5.0
12904,5.0
12905,5.0
12906,5.0
12907,5.0
12908,5.0
12909,4.0
12910,4.0
12911,5.0
12912,5.0
12913,5.0
12914,5.0
12915,5.0
12916,4.0
12917,5.0
12918,5.0
12919,4.0
12920,5.0
12921,5.0
12922,5.0
12923,5.0
12924,4.0
12925,5.0
12926,5.0
12927,5.0
12928,5.0
12929,4.0
12930,3.0
12931,5.0
12932,5.0
12933,5.0
12934,4.0
12935,4.0
12936,5.0
12937,5.0
12938,5.0
12939,3.0
12940,5.0
12941,5.0
12942,1.0
12943,4.0
12944,5.0
12945,5.0
12946,5.0
12947,5.0
12948,5.0
12949,5.0
12950,1.0
12951,5.0
12952,5.0
12953,5.0
12954,4.0
12955,3.0
12956,5.0
12957,5.0
12958,5.0
12959,5.0
12960,5.0
12961,5.0
12962,5.0
12963,5.0
12964,4.0
12965,5.0
12966,5.0
12967,5.0
12968,5.0
12969,5.0
12970,5.0
12971,5.0
12972,5.0
12973,5.0
12974,5.0
12975,5.0
12976,5.0
12977,5.0
12978,5.0
12979,5.0
12980,5.0
12981,5.0
12982,5.0
12983,5.0
12984,5.0
12985,5.0
12986,5.0
12987,1.0
12988,5.0
12989,5.0
12990,5.0
12991,5.0
12992,5.0
12993,5.0
12994,2.0
12995,5.0
12996,5.0
12997,5.0
12998,5.0
12999,5.0
13000,5.0
13001,5.0
13002,5.0
13003,5.0
13004,5.0
13005,4.0
13006,5.0
13007,4.0
13008,5.0
13009,5.0
13010,1.0
13011,5.0
13012,3.0
13013,5.0
13014,5.0
13015,5.0
13016,5.0
13017,4.0
13018,5.0
13019,5.0
13020,5.0
13021,5.0
13022,5.0
13023,5.0
13024,5.0
13025,5.0
13026,5.0
13027,4.0
13028,5.0
13029,2.0
13030,5.0
13031,3.0
13032,5.0
13033,5.0
13034,5.0
13035,5.0
13036,5.0
13037,4.0
13038,1.0
13039,3.0
13040,5.0
13041,5.0
13042,5.0
13043,5.0
13044,5.0
13045,5.0
13046,5.0
13047,4.0
13048,5.0
13049,3.0
13050,5.0
13051,1.0
13052,5.0
13053,5.0
13054,1.0
13055,5.0
13056,5.0
13057,5.0
13058,5.0
13059,5.0
13060,5.0
13061,5.0
13062,1.0
13063,5.0
13064,4.0
13065,5.0
13066,5.0
13067,5.0
13068,5.0
13069,5.0
13070,5.0
13071,5.0
13072,5.0
13073,5.0
13074,2.0
13075,5.0
13076,2.0
13077,4.0
13078,5.0
13079,5.0
13080,4.0
13081,5.0
13082,5.0
13083,3.0
13084,5.0
13085,5.0
13086,5.0
13087,5.0
13088,5.0
13089,4.0
13090,5.0
13091,5.0
13092,5.0
13093,5.0
13094,4.0
13095,5.0
13096,5.0
13097,5.0
13098,5.0
13099,5.0
13100,5.0
13101,5.0
13102,2.0
13103,5.0
13104,5.0
13105,5.0
13106,5.0
13107,5.0
13108,5.0
13109,5.0
13110,5.0
13111,5.0
13112,5.0
13113,5.0
13114,5.0
13115,5.0
13116,3.0
13117,5.0
13118,5.0
13119,2.0
13120,5.0
13121,5.0
13122,5.0
13123,5.0
13124,4.0
13125,5.0
13126,4.0
13127,5.0
13128,5.0
13129,5.0
13130,4.0
13131,5.0
13132,5.0
13133,5.0
13134,5.0
13135,5.0
13136,5.0
13137,5.0
13138,1.0
13139,4.0
13140,5.0
13141,5.0
13142,5.0
13143,5.0
13144,5.0
13145,5.0
13146,2.0
13147,5.0
13148,5.0
13149,5.0
13150,5.0
13151,3.0
13152,5.0
13153,4.0
13154,5.0
13155,5.0
13156,5.0
13157,3.0
13158,5.0
13159,5.0
13160,5.0
13161,5.0
13162,5.0
13163,5.0
13164,5.0
13165,3.0
13166,5.0
13167,5.0
13168,5.0
13169,5.0
13170,5.0
13171,5.0
13172,5.0
13173,5.0
13174,5.0
13175,5.0
13176,5.0
13177,5.0
13178,3.0
13179,5.0
13180,5.0
13181,4.0
13182,5.0
13183,5.0
13184,4.0
13185,5.0
13186,5.0
13187,5.0
13188,5.0
13189,5.0
13190,5.0
13191,1.0
13192,5.0
13193,4.0
13194,5.0
13195,5.0
13196,1.0
13197,5.0
13198,5.0
13199,1.0
13200,5.0
13201,4.0
13202,5.0
13203,5.0
13204,5.0
13205,5.0
13206,5.0
13207,5.0
13208,5.0
13209,5.0
13210,5.0
13211,5.0
13212,5.0
13213,3.0
13214,5.0
13215,5.0
13216,1.0
13217,5.0
13218,5.0
13219,5.0
13220,5.0
13221,4.0
13222,5.0
13223,5.0
13224,5.0
13225,5.0
13226,5.0
13227,4.0
13228,5.0
13229,5.0
13230,5.0
13231,5.0
13232,5.0
13233,5.0
13234,5.0
13235,5.0
13236,5.0
13237,5.0
13238,1.0
13239,4.0
13240,5.0
13241,5.0
13242,4.0
13243,5.0
13244,5.0
13245,5.0
13246,5.0
13247,5.0
13248,4.0
13249,5.0
13250,5.0
13251,4.0
13252,3.0
13253,5.0
13254,5.0
13255,5.0
13256,5.0
13257,5.0
13258,5.0
13259,5.0
13260,5.0
13261,5.0
13262,4.0
13263,5.0
13264,3.0
13265,5.0
13266,5.0
13267,5.0
13268,5.0
13269,5.0
13270,3.0
13271,5.0
13272,5.0
13273,5.0
13274,5.0
13275,5.0
13276,1.0
13277,5.0
13278,4.0
13279,5.0
13280,5.0
13281,4.0
13282,5.0
13283,5.0
13284,5.0
13285,3.0
13286,5.0
13287,5.0
13288,5.0
13289,5.0
13290,5.0
13291,4.0
13292,4.0
13293,5.0
13294,5.0
13295,4.0
13296,5.0
13297,3.0
13298,5.0
13299,1.0
13300,5.0
13301,5.0
13302,5.0
13303,5.0
13304,5.0
13305,5.0
13306,5.0
13307,5.0
13308,5.0
13309,5.0
13310,5.0
13311,5.0
13312,5.0
13313,3.0
13314,5.0
13315,5.0
13316,5.0
13317,5.0
13318,5.0
13319,5.0
13320,5.0
13321,5.0
13322,5.0
13323,5.0
13324,5.0
13325,5.0
13326,5.0
13327,5.0
13328,5.0
13329,5.0
13330,5.0
13331,5.0
13332,5.0
13333,5.0
13334,5.0
13335,5.0
13336,4.0
13337,5.0
13338,5.0
13339,4.0
13340,3.0
13341,5.0
13342,5.0
13343,5.0
13344,5.0
13345,5.0
13346,5.0
13347,5.0
13348,4.0
13349,5.0
13350,5.0
13351,3.0
13352,5.0
13353,5.0
13354,5.0
13355,5.0
13356,5.0
13357,5.0
13358,5.0
13359,5.0
13360,5.0
13361,3.0
13362,5.0
13363,5.0
13364,5.0
13365,5.0
13366,4.0
13367,5.0
13368,5.0
13369,5.0
13370,5.0
13371,5.0
13372,5.0
13373,4.0
13374,5.0
13375,3.0
13376,2.0
13377,4.0
13378,4.0
13379,5.0
13380,5.0
13381,4.0
13382,5.0
13383,5.0
13384,5.0
13385,5.0
13386,5.0
13387,5.0
13388,5.0
13389,5.0
13390,5.0
13391,5.0
13392,5.0
13393,4.0
13394,5.0
13395,5.0
13396,5.0
13397,5.0
13398,5.0
13399,5.0
13400,5.0
13401,5.0
13402,5.0
13403,3.0
13404,5.0
13405,5.0
13406,5.0
13407,5.0
13408,5.0
13409,4.0
13410,5.0
13411,5.0
13412,5.0
13413,5.0
13414,4.0
13415,5.0
13416,5.0
13417,5.0
13418,3.0
13419,5.0
13420,5.0
13421,5.0
13422,5.0
13423,5.0
13424,5.0
13425,5.0
13426,5.0
13427,5.0
13428,5.0
13429,5.0
13430,5.0
13431,5.0
13432,5.0
13433,5.0
13434,5.0
13435,5.0
13436,5.0
13437,4.0
13438,2.0
13439,5.0
13440,5.0
13441,5.0
13442,5.0
13443,5.0
13444,5.0
13445,2.0
13446,5.0
13447,5.0
13448,5.0
13449,5.0
13450,5.0
13451,5.0
13452,3.0
13453,5.0
13454,5.0
13455,5.0
13456,5.0
13457,5.0
13458,5.0
13459,5.0
13460,4.0
13461,5.0
13462,5.0
13463,5.0
13464,5.0
13465,5.0
13466,5.0
13467,3.0
13468,5.0
13469,5.0
13470,5.0
13471,5.0
13472,5.0
13473,5.0
13474,5.0
13475,5.0
13476,1.0
13477,3.0
13478,3.0
13479,5.0
13480,5.0
13481,5.0
13482,5.0
13483,5.0
13484,1.0
13485,5.0
13486,5.0
13487,5.0
13488,5.0
13489,5.0
13490,5.0
13491,5.0
13492,4.0
13493,5.0
13494,5.0
13495,5.0
13496,4.0
13497,4.0
13498,5.0
13499,1.0
13500,5.0
13501,5.0
13502,5.0
13503,4.0
13504,5.0
13505,5.0
13506,1.0
13507,3.0
13508,4.0
13509,5.0
13510,4.0
13511,4.0
13512,4.0
13513,4.0
13514,1.0
13515,5.0
13516,4.0
13517,5.0
13518,4.0
13519,5.0
13520,5.0
13521,5.0
13522,5.0
13523,5.0
13524,5.0
13525,4.0
13526,5.0
13527,4.0
13528,5.0
13529,4.0
13530,5.0
13531,5.0
13532,5.0
13533,5.0
13534,5.0
13535,5.0
13536,4.0
13537,5.0
13538,1.0
13539,3.0
13540,5.0
13541,3.0
13542,4.0
13543,4.0
13544,5.0
13545,5.0
13546,5.0
13547,3.0
13548,5.0
13549,5.0
13550,4.0
13551,5.0
13552,5.0
13553,5.0
13554,5.0
13555,3.0
13556,5.0
13557,5.0
13558,1.0
13559,5.0
13560,5.0
13561,5.0
13562,5.0
13563,5.0
13564,4.0
13565,5.0
13566,5.0
13567,5.0
13568,5.0
13569,5.0
13570,5.0
13571,5.0
13572,5.0
13573,5.0
13574,5.0
13575,4.0
13576,5.0
13577,3.0
13578,5.0
13579,5.0
13580,5.0
13581,5.0
13582,5.0
13583,2.0
13584,4.0
