Unnamed: 0,id,overall
10839,10839,6
10840,10840,6
10841,10841,5
10842,10842,6
10843,10843,6
10844,10844,6
10845,10845,6
10846,10846,6
10847,10847,6
10848,10848,6
10849,10849,6
10850,10850,6
10851,10851,6
10852,10852,6
10853,10853,6
10854,10854,6
10855,10855,6
10856,10856,6
10857,10857,6
10858,10858,6
10859,10859,6
10860,10860,6
10861,10861,6
10862,10862,6
10863,10863,6
10864,10864,6
10865,10865,6
10866,10866,2
10867,10867,6
10868,10868,6
10869,10869,6
10870,10870,6
10871,10871,4
10872,10872,6
10873,10873,6
10874,10874,6
10875,10875,6
10876,10876,6
10877,10877,6
10878,10878,6
10879,10879,6
10880,10880,6
10881,10881,6
10882,10882,6
10883,10883,6
10884,10884,6
10885,10885,2
10886,10886,6
10887,10887,6
10888,10888,6
10889,10889,6
10890,10890,2
10891,10891,6
10892,10892,6
10893,10893,6
10894,10894,6
10895,10895,6
10896,10896,6
10897,10897,6
10898,10898,6
10899,10899,6
10900,10900,4
10901,10901,6
10902,10902,6
10903,10903,6
10904,10904,6
10905,10905,5
10906,10906,6
10907,10907,6
10908,10908,5
10909,10909,6
10910,10910,6
10911,10911,6
10912,10912,6
10913,10913,6
10914,10914,3
10915,10915,6
10916,10916,6
10917,10917,6
10918,10918,6
10919,10919,6
10920,10920,5
10921,10921,5
10922,10922,6
10923,10923,6
10924,10924,6
10925,10925,4
10926,10926,6
10927,10927,6
10928,10928,6
10929,10929,4
10930,10930,6
10931,10931,6
10932,10932,6
10933,10933,6
10934,10934,6
10935,10935,6
10936,10936,6
10937,10937,6
10938,10938,6
10939,10939,6
10940,10940,6
10941,10941,4
10942,10942,5
10943,10943,6
10944,10944,6
10945,10945,6
10946,10946,6
10947,10947,6
10948,10948,6
10949,10949,6
10950,10950,6
10951,10951,6
10952,10952,6
10953,10953,6
10954,10954,5
10955,10955,6
10956,10956,5
10957,10957,6
10958,10958,6
10959,10959,6
10960,10960,6
10961,10961,4
10962,10962,6
10963,10963,6
10964,10964,6
10965,10965,6
10966,10966,6
10967,10967,6
10968,10968,6
10969,10969,6
10970,10970,6
10971,10971,6
10972,10972,6
10973,10973,4
10974,10974,6
10975,10975,6
10976,10976,6
10977,10977,6
10978,10978,6
10979,10979,6
10980,10980,6
10981,10981,5
10982,10982,6
10983,10983,4
10984,10984,6
10985,10985,6
10986,10986,6
10987,10987,6
10988,10988,6
10989,10989,6
10990,10990,5
10991,10991,6
10992,10992,6
10993,10993,6
10994,10994,6
10995,10995,6
10996,10996,6
10997,10997,6
10998,10998,6
10999,10999,6
11000,11000,6
11001,11001,6
11002,11002,6
11003,11003,6
11004,11004,6
11005,11005,6
11006,11006,6
11007,11007,6
11008,11008,4
11009,11009,6
11010,11010,6
11011,11011,6
11012,11012,6
11013,11013,6
11014,11014,6
11015,11015,5
11016,11016,6
11017,11017,6
11018,11018,5
11019,11019,5
11020,11020,6
11021,11021,6
11022,11022,6
11023,11023,6
11024,11024,6
11025,11025,6
11026,11026,6
11027,11027,6
11028,11028,6
11029,11029,6
11030,11030,2
11031,11031,4
11032,11032,6
11033,11033,4
11034,11034,6
11035,11035,4
11036,11036,6
11037,11037,6
11038,11038,6
11039,11039,5
11040,11040,4
11041,11041,6
11042,11042,6
11043,11043,6
11044,11044,6
11045,11045,6
11046,11046,6
11047,11047,5
11048,11048,6
11049,11049,6
11050,11050,6
11051,11051,6
11052,11052,6
11053,11053,6
11054,11054,6
11055,11055,4
11056,11056,6
11057,11057,6
11058,11058,6
11059,11059,6
11060,11060,6
11061,11061,6
11062,11062,6
11063,11063,6
11064,11064,6
11065,11065,6
11066,11066,6
11067,11067,6
11068,11068,4
11069,11069,6
11070,11070,6
11071,11071,6
11072,11072,6
11073,11073,6
11074,11074,3
11075,11075,6
11076,11076,6
11077,11077,6
11078,11078,4
11079,11079,4
11080,11080,6
11081,11081,6
11082,11082,6
11083,11083,6
11084,11084,6
11085,11085,6
11086,11086,6
11087,11087,6
11088,11088,3
11089,11089,6
11090,11090,6
11091,11091,6
11092,11092,6
11093,11093,4
11094,11094,6
11095,11095,6
11096,11096,6
11097,11097,6
11098,11098,6
11099,11099,6
11100,11100,6
11101,11101,4
11102,11102,6
11103,11103,3
11104,11104,6
11105,11105,3
11106,11106,6
11107,11107,6
11108,11108,6
11109,11109,5
11110,11110,6
11111,11111,6
11112,11112,6
11113,11113,6
11114,11114,6
11115,11115,6
11116,11116,3
11117,11117,2
11118,11118,6
11119,11119,6
11120,11120,6
11121,11121,6
11122,11122,6
11123,11123,6
11124,11124,6
11125,11125,6
11126,11126,5
11127,11127,5
11128,11128,6
11129,11129,4
11130,11130,3
11131,11131,6
11132,11132,4
11133,11133,6
11134,11134,4
11135,11135,3
11136,11136,2
11137,11137,5
11138,11138,5
11139,11139,6
11140,11140,6
11141,11141,6
11142,11142,6
11143,11143,6
11144,11144,6
11145,11145,6
11146,11146,6
11147,11147,6
11148,11148,6
11149,11149,5
11150,11150,6
11151,11151,5
11152,11152,6
11153,11153,6
11154,11154,5
11155,11155,6
11156,11156,4
11157,11157,6
11158,11158,6
11159,11159,6
11160,11160,6
11161,11161,6
11162,11162,6
11163,11163,4
11164,11164,6
11165,11165,6
11166,11166,6
11167,11167,6
11168,11168,6
11169,11169,6
11170,11170,6
11171,11171,6
11172,11172,6
11173,11173,6
11174,11174,6
11175,11175,4
11176,11176,5
11177,11177,6
11178,11178,6
11179,11179,6
11180,11180,6
11181,11181,6
11182,11182,6
11183,11183,4
11184,11184,6
11185,11185,6
11186,11186,6
11187,11187,6
11188,11188,3
11189,11189,6
11190,11190,6
11191,11191,5
11192,11192,3
11193,11193,6
11194,11194,6
11195,11195,6
11196,11196,6
11197,11197,6
11198,11198,6
11199,11199,3
11200,11200,6
11201,11201,6
11202,11202,6
11203,11203,6
11204,11204,6
11205,11205,5
11206,11206,6
11207,11207,6
11208,11208,2
11209,11209,6
11210,11210,6
11211,11211,6
11212,11212,6
11213,11213,6
11214,11214,6
11215,11215,6
11216,11216,6
11217,11217,6
11218,11218,6
11219,11219,6
11220,11220,6
11221,11221,6
11222,11222,5
11223,11223,6
11224,11224,6
11225,11225,6
11226,11226,3
11227,11227,6
11228,11228,4
11229,11229,6
11230,11230,6
11231,11231,6
11232,11232,6
11233,11233,6
11234,11234,3
11235,11235,6
11236,11236,6
11237,11237,6
11238,11238,6
11239,11239,6
11240,11240,4
11241,11241,6
11242,11242,6
11243,11243,6
11244,11244,6
11245,11245,6
11246,11246,6
11247,11247,6
11248,11248,6
11249,11249,6
11250,11250,6
11251,11251,6
11252,11252,6
11253,11253,6
11254,11254,6
11255,11255,6
11256,11256,6
11257,11257,6
11258,11258,6
11259,11259,4
11260,11260,6
11261,11261,6
11262,11262,6
11263,11263,6
11264,11264,6
11265,11265,6
11266,11266,6
11267,11267,6
11268,11268,6
11269,11269,6
11270,11270,6
11271,11271,6
11272,11272,6
11273,11273,6
11274,11274,6
11275,11275,6
11276,11276,6
11277,11277,6
11278,11278,6
11279,11279,6
11280,11280,6
11281,11281,6
11282,11282,6
11283,11283,6
11284,11284,6
11285,11285,2
11286,11286,6
11287,11287,6
11288,11288,6
11289,11289,6
11290,11290,6
11291,11291,6
11292,11292,6
11293,11293,6
11294,11294,6
11295,11295,3
11296,11296,6
11297,11297,6
11298,11298,6
11299,11299,6
11300,11300,6
11301,11301,6
11302,11302,6
11303,11303,6
11304,11304,6
11305,11305,6
11306,11306,6
11307,11307,6
11308,11308,6
11309,11309,5
11310,11310,6
11311,11311,6
11312,11312,6
11313,11313,6
11314,11314,6
11315,11315,5
11316,11316,6
11317,11317,2
11318,11318,6
11319,11319,6
11320,11320,6
11321,11321,6
11322,11322,6
11323,11323,6
11324,11324,6
11325,11325,6
11326,11326,6
11327,11327,6
11328,11328,6
11329,11329,6
11330,11330,6
11331,11331,6
11332,11332,6
11333,11333,6
11334,11334,6
11335,11335,4
11336,11336,6
11337,11337,6
11338,11338,6
11339,11339,3
11340,11340,6
11341,11341,6
11342,11342,6
11343,11343,6
11344,11344,6
11345,11345,5
11346,11346,6
11347,11347,6
11348,11348,6
11349,11349,6
11350,11350,6
11351,11351,6
11352,11352,6
11353,11353,6
11354,11354,4
11355,11355,6
11356,11356,6
11357,11357,6
11358,11358,4
11359,11359,6
11360,11360,6
11361,11361,6
11362,11362,6
11363,11363,6
11364,11364,6
11365,11365,6
11366,11366,6
11367,11367,5
11368,11368,6
11369,11369,4
11370,11370,6
11371,11371,6
11372,11372,6
11373,11373,2
11374,11374,6
11375,11375,6
11376,11376,6
11377,11377,6
11378,11378,6
11379,11379,6
11380,11380,6
11381,11381,6
11382,11382,6
11383,11383,6
11384,11384,6
11385,11385,4
11386,11386,6
11387,11387,6
11388,11388,6
11389,11389,6
11390,11390,6
11391,11391,6
11392,11392,6
11393,11393,6
11394,11394,6
11395,11395,6
11396,11396,6
11397,11397,6
11398,11398,6
11399,11399,6
11400,11400,4
11401,11401,6
11402,11402,6
11403,11403,6
11404,11404,5
11405,11405,4
11406,11406,6
11407,11407,5
11408,11408,6
11409,11409,6
11410,11410,6
11411,11411,6
11412,11412,6
11413,11413,6
11414,11414,6
11415,11415,3
11416,11416,6
11417,11417,6
11418,11418,6
11419,11419,6
11420,11420,6
11421,11421,6
11422,11422,4
11423,11423,6
11424,11424,6
11425,11425,6
11426,11426,6
11427,11427,6
11428,11428,6
11429,11429,6
11430,11430,6
11431,11431,6
11432,11432,5
11433,11433,5
11434,11434,4
11435,11435,6
11436,11436,6
11437,11437,6
11438,11438,6
11439,11439,6
11440,11440,6
11441,11441,5
11442,11442,4
11443,11443,6
11444,11444,6
11445,11445,3
11446,11446,6
11447,11447,6
11448,11448,6
11449,11449,6
11450,11450,6
11451,11451,6
11452,11452,6
11453,11453,6
11454,11454,6
11455,11455,6
11456,11456,6
11457,11457,6
11458,11458,5
11459,11459,6
11460,11460,6
11461,11461,6
11462,11462,6
11463,11463,6
11464,11464,6
11465,11465,5
11466,11466,6
11467,11467,6
11468,11468,6
11469,11469,6
11470,11470,6
11471,11471,6
11472,11472,4
11473,11473,6
11474,11474,6
11475,11475,6
11476,11476,6
11477,11477,2
11478,11478,6
11479,11479,3
11480,11480,2
11481,11481,6
11482,11482,6
11483,11483,6
11484,11484,6
11485,11485,6
11486,11486,6
11487,11487,6
11488,11488,6
11489,11489,6
11490,11490,2
11491,11491,5
11492,11492,6
11493,11493,6
11494,11494,6
11495,11495,6
11496,11496,6
11497,11497,4
11498,11498,6
11499,11499,6
11500,11500,6
11501,11501,6
11502,11502,6
11503,11503,4
11504,11504,6
11505,11505,6
11506,11506,6
11507,11507,6
11508,11508,5
11509,11509,6
11510,11510,5
11511,11511,4
11512,11512,4
11513,11513,5
11514,11514,6
11515,11515,6
11516,11516,6
11517,11517,6
11518,11518,6
11519,11519,6
11520,11520,6
11521,11521,6
11522,11522,6
11523,11523,6
11524,11524,6
11525,11525,6
11526,11526,6
11527,11527,6
11528,11528,5
11529,11529,6
11530,11530,6
11531,11531,6
11532,11532,6
11533,11533,4
11534,11534,6
11535,11535,6
11536,11536,6
11537,11537,6
11538,11538,6
11539,11539,4
11540,11540,5
11541,11541,6
11542,11542,6
11543,11543,6
11544,11544,6
11545,11545,6
11546,11546,6
11547,11547,6
11548,11548,6
11549,11549,5
11550,11550,6
11551,11551,4
11552,11552,6
11553,11553,6
11554,11554,6
11555,11555,6
11556,11556,6
11557,11557,6
11558,11558,6
11559,11559,6
11560,11560,6
11561,11561,6
11562,11562,6
11563,11563,6
11564,11564,6
11565,11565,6
11566,11566,6
11567,11567,5
11568,11568,6
11569,11569,6
11570,11570,6
11571,11571,6
11572,11572,6
11573,11573,6
11574,11574,6
11575,11575,4
11576,11576,6
11577,11577,6
11578,11578,6
11579,11579,6
11580,11580,6
11581,11581,6
11582,11582,5
11583,11583,6
11584,11584,6
11585,11585,6
11586,11586,6
11587,11587,6
11588,11588,5
11589,11589,5
11590,11590,5
11591,11591,4
11592,11592,6
11593,11593,6
11594,11594,6
11595,11595,6
11596,11596,6
11597,11597,4
11598,11598,4
11599,11599,6
11600,11600,6
11601,11601,5
11602,11602,4
11603,11603,6
11604,11604,6
11605,11605,6
11606,11606,6
11607,11607,6
11608,11608,6
11609,11609,6
11610,11610,5
11611,11611,6
11612,11612,6
11613,11613,6
11614,11614,4
11615,11615,6
11616,11616,6
11617,11617,6
11618,11618,6
11619,11619,6
11620,11620,6
11621,11621,6
11622,11622,6
11623,11623,6
11624,11624,6
11625,11625,6
11626,11626,6
11627,11627,6
11628,11628,6
11629,11629,6
11630,11630,6
11631,11631,6
11632,11632,6
11633,11633,6
11634,11634,6
11635,11635,6
11636,11636,6
11637,11637,6
11638,11638,6
11639,11639,6
11640,11640,5
11641,11641,6
11642,11642,6
11643,11643,3
11644,11644,6
11645,11645,6
11646,11646,6
11647,11647,6
11648,11648,4
11649,11649,4
11650,11650,6
11651,11651,6
11652,11652,5
11653,11653,6
11654,11654,5
11655,11655,6
11656,11656,6
11657,11657,4
11658,11658,6
11659,11659,6
11660,11660,6
11661,11661,5
11662,11662,6
11663,11663,6
11664,11664,5
11665,11665,6
11666,11666,6
11667,11667,6
11668,11668,6
11669,11669,6
11670,11670,6
11671,11671,6
11672,11672,6
11673,11673,6
11674,11674,6
11675,11675,6
11676,11676,6
11677,11677,6
11678,11678,6
11679,11679,6
11680,11680,6
11681,11681,6
11682,11682,6
11683,11683,6
11684,11684,6
11685,11685,6
11686,11686,6
11687,11687,6
11688,11688,5
11689,11689,5
11690,11690,6
11691,11691,6
11692,11692,6
11693,11693,5
11694,11694,6
11695,11695,6
11696,11696,6
11697,11697,6
11698,11698,6
11699,11699,6
11700,11700,5
11701,11701,6
11702,11702,6
11703,11703,6
11704,11704,6
11705,11705,6
11706,11706,6
11707,11707,4
11708,11708,5
11709,11709,6
11710,11710,6
11711,11711,6
11712,11712,5
11713,11713,6
11714,11714,6
11715,11715,6
11716,11716,6
11717,11717,6
11718,11718,6
11719,11719,6
11720,11720,6
11721,11721,6
11722,11722,6
11723,11723,6
11724,11724,6
11725,11725,6
11726,11726,6
11727,11727,6
11728,11728,6
11729,11729,6
11730,11730,6
11731,11731,6
11732,11732,6
11733,11733,5
11734,11734,6
11735,11735,6
11736,11736,6
11737,11737,2
11738,11738,6
11739,11739,6
11740,11740,6
11741,11741,6
11742,11742,6
11743,11743,6
11744,11744,6
11745,11745,6
11746,11746,6
11747,11747,6
11748,11748,5
11749,11749,6
11750,11750,6
11751,11751,6
11752,11752,6
11753,11753,6
11754,11754,6
11755,11755,6
11756,11756,6
11757,11757,6
11758,11758,5
11759,11759,6
11760,11760,6
11761,11761,6
11762,11762,6
11763,11763,6
11764,11764,6
11765,11765,6
11766,11766,3
11767,11767,6
11768,11768,5
11769,11769,6
11770,11770,6
11771,11771,6
11772,11772,6
11773,11773,6
11774,11774,6
11775,11775,5
11776,11776,6
11777,11777,6
11778,11778,6
11779,11779,6
11780,11780,6
11781,11781,6
11782,11782,6
11783,11783,6
11784,11784,6
11785,11785,6
11786,11786,6
11787,11787,6
11788,11788,6
11789,11789,6
11790,11790,6
11791,11791,6
11792,11792,2
11793,11793,6
11794,11794,6
11795,11795,6
11796,11796,5
11797,11797,6
11798,11798,4
11799,11799,6
11800,11800,4
11801,11801,6
11802,11802,5
11803,11803,6
11804,11804,5
11805,11805,6
11806,11806,6
11807,11807,5
11808,11808,6
11809,11809,6
11810,11810,6
11811,11811,5
11812,11812,6
11813,11813,6
11814,11814,6
11815,11815,6
11816,11816,6
11817,11817,4
11818,11818,6
11819,11819,6
11820,11820,6
11821,11821,6
11822,11822,6
11823,11823,5
11824,11824,5
11825,11825,6
11826,11826,6
11827,11827,6
11828,11828,5
11829,11829,6
11830,11830,6
11831,11831,4
11832,11832,4
11833,11833,6
11834,11834,5
11835,11835,6
11836,11836,6
11837,11837,6
11838,11838,4
11839,11839,6
11840,11840,6
11841,11841,6
11842,11842,6
11843,11843,6
11844,11844,6
11845,11845,6
11846,11846,6
11847,11847,4
11848,11848,6
11849,11849,6
11850,11850,6
11851,11851,6
11852,11852,2
11853,11853,6
11854,11854,6
11855,11855,2
11856,11856,5
11857,11857,6
11858,11858,6
11859,11859,6
11860,11860,6
11861,11861,5
11862,11862,6
11863,11863,6
11864,11864,6
11865,11865,6
11866,11866,6
11867,11867,6
11868,11868,6
11869,11869,4
11870,11870,6
11871,11871,6
11872,11872,6
11873,11873,2
11874,11874,6
11875,11875,6
11876,11876,6
11877,11877,6
11878,11878,5
11879,11879,4
11880,11880,6
11881,11881,6
11882,11882,6
11883,11883,3
11884,11884,4
11885,11885,6
11886,11886,6
11887,11887,6
11888,11888,2
11889,11889,6
11890,11890,6
11891,11891,6
11892,11892,5
11893,11893,6
11894,11894,6
11895,11895,6
11896,11896,5
11897,11897,6
11898,11898,6
11899,11899,6
11900,11900,6
11901,11901,6
11902,11902,4
11903,11903,6
11904,11904,6
11905,11905,6
11906,11906,6
11907,11907,6
11908,11908,6
11909,11909,6
11910,11910,6
11911,11911,6
11912,11912,6
11913,11913,6
11914,11914,6
11915,11915,2
11916,11916,6
11917,11917,6
11918,11918,6
11919,11919,6
11920,11920,6
11921,11921,6
11922,11922,6
11923,11923,5
11924,11924,5
11925,11925,5
11926,11926,6
11927,11927,6
11928,11928,6
11929,11929,6
11930,11930,6
11931,11931,5
11932,11932,6
11933,11933,6
11934,11934,6
11935,11935,3
11936,11936,4
11937,11937,6
11938,11938,5
11939,11939,4
11940,11940,6
11941,11941,6
11942,11942,6
11943,11943,6
11944,11944,6
11945,11945,6
11946,11946,6
11947,11947,6
11948,11948,6
11949,11949,6
11950,11950,2
11951,11951,6
11952,11952,6
11953,11953,5
11954,11954,6
11955,11955,5
11956,11956,6
11957,11957,3
11958,11958,4
11959,11959,6
11960,11960,6
11961,11961,6
11962,11962,4
11963,11963,6
11964,11964,6
11965,11965,6
11966,11966,6
11967,11967,2
11968,11968,6
11969,11969,5
11970,11970,5
11971,11971,4
11972,11972,4
11973,11973,6
11974,11974,6
11975,11975,6
11976,11976,6
11977,11977,6
11978,11978,6
11979,11979,6
11980,11980,4
11981,11981,5
11982,11982,6
11983,11983,6
11984,11984,6
11985,11985,6
11986,11986,6
11987,11987,6
11988,11988,6
11989,11989,6
11990,11990,5
11991,11991,6
11992,11992,6
11993,11993,4
11994,11994,6
11995,11995,6
11996,11996,3
11997,11997,6
11998,11998,4
11999,11999,5
12000,12000,5
12001,12001,6
12002,12002,6
12003,12003,6
12004,12004,6
12005,12005,6
12006,12006,6
12007,12007,6
12008,12008,6
12009,12009,6
12010,12010,6
12011,12011,4
12012,12012,5
12013,12013,6
12014,12014,6
12015,12015,6
12016,12016,2
12017,12017,6
12018,12018,6
12019,12019,6
12020,12020,6
12021,12021,6
12022,12022,6
12023,12023,4
12024,12024,6
12025,12025,6
12026,12026,6
12027,12027,6
12028,12028,6
12029,12029,5
12030,12030,6
12031,12031,6
12032,12032,6
12033,12033,6
12034,12034,6
12035,12035,6
12036,12036,6
12037,12037,6
12038,12038,6
12039,12039,4
12040,12040,6
12041,12041,6
12042,12042,6
12043,12043,4
12044,12044,3
12045,12045,3
12046,12046,6
12047,12047,6
12048,12048,6
12049,12049,6
12050,12050,6
12051,12051,6
12052,12052,6
12053,12053,6
12054,12054,3
12055,12055,6
12056,12056,6
12057,12057,6
12058,12058,6
12059,12059,6
12060,12060,6
12061,12061,6
12062,12062,6
12063,12063,5
12064,12064,5
12065,12065,6
12066,12066,6
12067,12067,6
12068,12068,6
12069,12069,6
12070,12070,6
12071,12071,6
12072,12072,6
12073,12073,6
12074,12074,6
12075,12075,6
12076,12076,6
12077,12077,6
12078,12078,6
12079,12079,6
12080,12080,6
12081,12081,6
12082,12082,6
12083,12083,6
12084,12084,6
12085,12085,6
12086,12086,6
12087,12087,6
12088,12088,6
12089,12089,6
12090,12090,6
12091,12091,6
12092,12092,6
12093,12093,6
12094,12094,6
12095,12095,6
12096,12096,6
12097,12097,6
12098,12098,6
12099,12099,6
12100,12100,6
12101,12101,6
12102,12102,4
12103,12103,6
12104,12104,3
12105,12105,3
12106,12106,6
12107,12107,6
12108,12108,5
12109,12109,6
12110,12110,6
12111,12111,6
12112,12112,6
12113,12113,6
12114,12114,6
12115,12115,6
12116,12116,6
12117,12117,6
12118,12118,6
12119,12119,4
12120,12120,6
12121,12121,6
12122,12122,6
12123,12123,6
12124,12124,6
12125,12125,5
12126,12126,6
12127,12127,6
12128,12128,6
12129,12129,6
12130,12130,2
12131,12131,2
12132,12132,6
12133,12133,6
12134,12134,2
12135,12135,6
12136,12136,6
12137,12137,6
12138,12138,6
12139,12139,6
12140,12140,6
12141,12141,6
12142,12142,6
12143,12143,6
12144,12144,6
12145,12145,6
12146,12146,6
12147,12147,6
12148,12148,6
12149,12149,6
12150,12150,6
12151,12151,6
12152,12152,6
12153,12153,6
12154,12154,6
12155,12155,6
12156,12156,4
12157,12157,6
12158,12158,6
12159,12159,6
12160,12160,6
12161,12161,6
12162,12162,6
12163,12163,6
12164,12164,6
12165,12165,5
12166,12166,6
12167,12167,6
12168,12168,6
12169,12169,6
12170,12170,6
12171,12171,6
12172,12172,5
12173,12173,6
12174,12174,6
12175,12175,5
12176,12176,6
12177,12177,6
12178,12178,6
12179,12179,6
12180,12180,6
12181,12181,6
12182,12182,6
12183,12183,6
12184,12184,6
12185,12185,6
12186,12186,2
12187,12187,5
12188,12188,5
12189,12189,6
12190,12190,4
12191,12191,6
12192,12192,4
12193,12193,6
12194,12194,6
12195,12195,6
12196,12196,6
12197,12197,6
12198,12198,6
12199,12199,6
12200,12200,6
12201,12201,6
12202,12202,6
12203,12203,6
12204,12204,6
12205,12205,6
12206,12206,6
12207,12207,6
12208,12208,6
12209,12209,6
12210,12210,6
12211,12211,5
12212,12212,6
12213,12213,6
12214,12214,6
12215,12215,6
12216,12216,6
12217,12217,2
12218,12218,6
12219,12219,6
12220,12220,6
12221,12221,6
12222,12222,6
12223,12223,6
12224,12224,6
12225,12225,6
12226,12226,6
12227,12227,6
12228,12228,6
12229,12229,6
12230,12230,6
12231,12231,6
12232,12232,6
12233,12233,6
12234,12234,6
12235,12235,6
12236,12236,6
12237,12237,6
12238,12238,4
12239,12239,6
12240,12240,6
12241,12241,6
12242,12242,5
12243,12243,6
12244,12244,6
12245,12245,6
12246,12246,6
12247,12247,6
12248,12248,6
12249,12249,6
12250,12250,6
12251,12251,6
12252,12252,6
12253,12253,6
12254,12254,5
12255,12255,6
12256,12256,6
12257,12257,6
12258,12258,4
12259,12259,6
12260,12260,6
12261,12261,3
12262,12262,6
12263,12263,6
12264,12264,6
12265,12265,6
12266,12266,6
12267,12267,6
12268,12268,6
12269,12269,6
12270,12270,6
12271,12271,3
12272,12272,6
12273,12273,5
12274,12274,6
12275,12275,6
12276,12276,6
12277,12277,4
12278,12278,6
12279,12279,6
12280,12280,6
12281,12281,6
12282,12282,6
12283,12283,5
12284,12284,6
12285,12285,4
12286,12286,6
12287,12287,6
12288,12288,5
12289,12289,6
12290,12290,4
12291,12291,6
12292,12292,6
12293,12293,6
12294,12294,6
12295,12295,6
12296,12296,6
12297,12297,6
12298,12298,6
12299,12299,6
12300,12300,2
12301,12301,6
12302,12302,6
12303,12303,6
12304,12304,6
12305,12305,6
12306,12306,6
12307,12307,3
12308,12308,6
12309,12309,6
12310,12310,6
12311,12311,6
12312,12312,3
12313,12313,6
12314,12314,6
12315,12315,6
12316,12316,6
12317,12317,6
12318,12318,6
12319,12319,6
12320,12320,2
12321,12321,6
12322,12322,6
12323,12323,6
12324,12324,6
12325,12325,6
12326,12326,6
12327,12327,6
12328,12328,6
12329,12329,6
12330,12330,6
12331,12331,6
12332,12332,6
12333,12333,6
12334,12334,6
12335,12335,6
12336,12336,4
12337,12337,6
12338,12338,6
12339,12339,6
12340,12340,6
12341,12341,6
12342,12342,6
12343,12343,4
12344,12344,6
12345,12345,6
12346,12346,6
12347,12347,6
12348,12348,5
12349,12349,6
12350,12350,6
12351,12351,6
12352,12352,6
12353,12353,6
12354,12354,6
12355,12355,6
12356,12356,6
12357,12357,6
12358,12358,6
12359,12359,5
12360,12360,6
12361,12361,6
12362,12362,6
12363,12363,6
12364,12364,6
12365,12365,6
12366,12366,6
12367,12367,6
12368,12368,2
12369,12369,6
12370,12370,6
12371,12371,5
12372,12372,5
12373,12373,6
12374,12374,6
12375,12375,6
12376,12376,6
12377,12377,6
12378,12378,6
12379,12379,6
12380,12380,6
12381,12381,6
12382,12382,6
12383,12383,6
12384,12384,6
12385,12385,6
12386,12386,6
12387,12387,6
12388,12388,6
12389,12389,6
12390,12390,6
12391,12391,6
12392,12392,4
12393,12393,4
12394,12394,6
12395,12395,6
12396,12396,6
12397,12397,6
12398,12398,6
12399,12399,6
12400,12400,6
12401,12401,6
12402,12402,6
12403,12403,6
12404,12404,6
12405,12405,6
12406,12406,6
12407,12407,6
12408,12408,6
12409,12409,6
12410,12410,6
12411,12411,6
12412,12412,6
12413,12413,6
12414,12414,6
12415,12415,6
12416,12416,6
12417,12417,6
12418,12418,5
12419,12419,6
12420,12420,6
12421,12421,6
12422,12422,5
12423,12423,6
12424,12424,2
12425,12425,4
12426,12426,4
12427,12427,6
12428,12428,6
12429,12429,3
12430,12430,6
12431,12431,6
12432,12432,6
12433,12433,6
12434,12434,6
12435,12435,6
12436,12436,6
12437,12437,6
12438,12438,6
12439,12439,6
12440,12440,6
12441,12441,6
12442,12442,6
12443,12443,6
12444,12444,5
12445,12445,6
12446,12446,6
12447,12447,6
12448,12448,3
12449,12449,6
12450,12450,6
12451,12451,5
12452,12452,4
12453,12453,6
12454,12454,6
12455,12455,5
12456,12456,6
12457,12457,6
12458,12458,6
12459,12459,6
12460,12460,6
12461,12461,6
12462,12462,6
12463,12463,6
12464,12464,6
12465,12465,6
12466,12466,6
12467,12467,6
12468,12468,4
12469,12469,6
12470,12470,6
12471,12471,6
12472,12472,5
12473,12473,5
12474,12474,6
12475,12475,6
12476,12476,6
12477,12477,6
12478,12478,6
12479,12479,6
12480,12480,6
12481,12481,6
12482,12482,6
12483,12483,5
12484,12484,6
12485,12485,6
12486,12486,6
12487,12487,6
12488,12488,6
12489,12489,4
12490,12490,3
12491,12491,4
12492,12492,2
12493,12493,6
12494,12494,6
12495,12495,6
12496,12496,4
12497,12497,6
12498,12498,6
12499,12499,6
12500,12500,4
12501,12501,4
12502,12502,6
12503,12503,6
12504,12504,6
12505,12505,6
12506,12506,6
12507,12507,6
12508,12508,6
12509,12509,6
12510,12510,6
12511,12511,6
12512,12512,6
12513,12513,6
12514,12514,6
12515,12515,6
12516,12516,6
12517,12517,6
12518,12518,6
12519,12519,6
12520,12520,6
12521,12521,5
12522,12522,6
12523,12523,6
12524,12524,6
12525,12525,6
12526,12526,6
12527,12527,3
12528,12528,6
12529,12529,6
12530,12530,6
12531,12531,6
12532,12532,6
12533,12533,6
12534,12534,4
12535,12535,6
12536,12536,6
12537,12537,6
12538,12538,6
12539,12539,5
12540,12540,3
12541,12541,6
12542,12542,6
12543,12543,6
12544,12544,3
12545,12545,6
12546,12546,6
12547,12547,6
12548,12548,6
12549,12549,6
12550,12550,6
12551,12551,5
12552,12552,6
12553,12553,6
12554,12554,6
12555,12555,6
12556,12556,6
12557,12557,6
12558,12558,6
12559,12559,6
12560,12560,6
12561,12561,6
12562,12562,6
12563,12563,6
12564,12564,6
12565,12565,6
12566,12566,4
12567,12567,6
12568,12568,6
12569,12569,6
12570,12570,6
12571,12571,6
12572,12572,6
12573,12573,6
12574,12574,6
12575,12575,6
12576,12576,6
12577,12577,6
12578,12578,6
12579,12579,6
12580,12580,6
12581,12581,6
12582,12582,6
12583,12583,6
12584,12584,3
12585,12585,6
12586,12586,6
